"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"43",1.06231172092209,1.06271314267456,1.04147923020491,1.0412035148123,1.02518995489952,1.01370574090394,1.01182120136964,0.994662074631774,0.989877547796874,0.994259259082773,0.976426649142689,0.953449901587811,0.94531266610296,0.936770227059304,0.950445457810289,0.963777604566379,0.977748659166751,0.984738484297106,0.998652861103503
"44",1.06158652275099,1.06190607009412,1.05905000843373,1.0528867607879,1.04404997723541,1.02202266525272,1.01953035749228,1.02652982918467,1.0093358881612,1.0019651307344,0.985457319774193,0.996321301742863,0.983678657038677,0.981416766889873,0.97937442761611,0.97839326870795,0.987568003123466,0.985854657336484,0.981209602404872
"45",1.05065012666423,1.05054496985068,1.03567506722308,1.04047791855348,1.03971057659001,1.04771115868176,1.03624229297729,1.04038477348894,1.04447201157984,1.04401139098973,1.04400350462273,1.03337686681879,1.0282343323256,1.01763874330598,0.992420410414923,0.98703091643042,0.9817233155815,0.967710239473808,0.972172367323118
"46",1.06459737939253,1.0641719778545,1.06096194926215,1.0455748971943,1.05623744276207,1.04795671468784,1.04092460509427,1.04399491997028,1.04481519315016,1.04942342207238,1.04571023253113,1.04782472321066,1.0505172644738,1.0415153484525,1.0286272806977,1.0040334411294,0.990870037002856,0.955925609154453,0.964761075275252
"47",1.10337238530576,1.10268898373864,1.10423343036268,1.08854289240281,1.0907466685932,1.09593172294803,1.08789566697427,1.06833957652583,1.06891145988969,1.05801916236795,1.06242422549461,1.05746880646196,1.05388166163585,1.04462234298166,1.03892485054506,1.03188275943397,1.03553272860549,0.991716617734909,0.989910432659486
"48",1.10510554436377,1.10448707691982,1.09920238246927,1.10156417773891,1.10441368506428,1.10610962296438,1.1033972623805,1.10034278300923,1.09918829767105,1.09091760581061,1.07760642567232,1.07242529757093,1.06516623342053,1.05653324994142,1.05424785821985,1.05312665003631,1.03992590923803,1.01783711125551,1.01395977310108
"49",1.08102976837741,1.0807638883032,1.09170308245104,1.09893281240207,1.10522212782231,1.10571582021903,1.10984242868742,1.10992522996956,1.10745044872209,1.10246595125084,1.10014460684568,1.0837617413705,1.08119986056934,1.07700102793977,1.07669543436354,1.07636506116986,1.06610074330098,1.08616539035054,1.069517169515
"50",1.08039324447062,1.08043765269175,1.09236582497868,1.09500191141229,1.09823814696992,1.08943053250907,1.08941175575372,1.09372840111735,1.1040811932533,1.1002673212649,1.09985095980792,1.0886238860511,1.09704681200082,1.09725186170244,1.09028618525941,1.09213008781451,1.07651517260155,1.09610569694507,1.07936262946905
"51",1.06804436855265,1.06811758083296,1.04551867906555,1.0348292577454,1.03952923475291,1.04582680663287,1.05957607534091,1.05982381102859,1.06815575119761,1.08161348281203,1.09788587173145,1.09638863312302,1.0979943150425,1.09265086368379,1.0934468746519,1.0861290392547,1.08133875653987,1.09322162132411,1.09525197175053
"52",0.99610276569647,0.995954024522617,1.01514669484073,1.02220091493272,1.0029334379559,1.0176296888245,1.02854851648342,1.03756244644753,1.02982028449442,1.04724785532728,1.05554386359038,1.0705326682724,1.06358316848613,1.06874473987196,1.07404332061896,1.07776218387351,1.08825054833323,1.09135060105736,1.10015230201422
"53",0.961453915041953,0.961029421450105,0.982165204861567,0.991598585690245,0.988231870461467,1.00142956561544,1.0043261509054,1.01272338486829,1.0201302211792,1.02639765532721,1.026604203216,1.04861591087526,1.0425906851051,1.04128730586112,1.05131253009372,1.06661915772639,1.06243144264354,1.07930493153415,1.08761091826811
"54",0.986376797225856,0.986096867436638,0.98891761639741,0.988807500499452,0.992911034424717,0.992252118673983,1.00424486762861,1.01222024689252,1.0151647645163,1.00422604282775,1.00652334645704,1.0062361395318,1.00213726152359,0.999833472928042,1.00979261798123,1.01050021714782,1.03025266401346,1.04790093621204,1.05749243494586
"55",0.99963678556097,0.999309565713584,1.00001972920571,0.972333069483484,0.986374737850034,0.998951844114011,0.997639665657111,0.999710724499058,1.01082058379551,1.00250376466039,0.993736606533725,0.989779871772554,1.00456968918467,1.01583344420961,1.00922260560153,1.01192982448559,1.01419673588482,1.00934846232734,1.00909012809261
"56",1.02381637371376,1.02374150948277,1.02366789002046,1.01270809859718,1.00955381552288,1.00247243499949,0.996599552979073,0.995241390715571,0.987920080930009,0.987093454657128,0.991948480503823,0.988582919491267,0.981436216033229,0.992804025817822,0.992781655536306,1.00168837066267,1.0022383752829,0.997791656572391,0.990284747135346
"57",1.06079933439347,1.06069292504264,1.05518202749547,1.06229318503035,1.04520344160456,1.03710991898995,1.0198132413503,1.01675319553832,1.01950656141023,1.01237423486695,1.01629792349768,1.00507327378396,1.01193669485165,1.01710442030955,1.01430269867156,1.02200327977503,1.03021096990345,1.02242469153854,1.01926312124292
"58",1.09932913182803,1.09888591891272,1.08318323302099,1.0773805563852,1.06735599288412,1.05939512404446,1.03707205445429,1.03464800750157,1.03694586444343,1.03558678092413,1.03216475556899,1.01449805631949,1.00722797925216,0.992844014844183,0.994521188395239,0.992882471533309,1.00196621803884,1.01493512847573,1.02023431046919
"59",1.10215880784303,1.10140037285428,1.09733607614004,1.09727764995885,1.09417463791992,1.05775467626029,1.04387687740048,1.04394251340046,1.04782494503281,1.04498941667636,1.04663594422821,1.03650599592794,1.04475551941391,1.00784466267104,1.00043707144754,0.998553876820095,0.975707177660007,0.995162292959169,1.00826536572291
"60",1.11639443368932,1.11568957658042,1.11880406053915,1.11682129134185,1.11142920413285,1.1071464625551,1.09068384611711,1.07536164665662,1.06236724991864,1.05551948706996,1.05392992981702,1.05094558157405,1.05867072413968,1.07140260656869,1.04625347867258,1.03076501255624,1.03034999289111,1.03104266723301,1.03087591121308
"61",1.11816877668515,1.11753358517038,1.11835325286235,1.11769676534059,1.10484912330736,1.0905081961193,1.07604915514533,1.07065400262727,1.06921096391014,1.06509308022609,1.05735796957655,1.05548556188956,1.05749974306849,1.04351314403341,1.04232222929187,1.02983247361893,1.01399992735498,1.00568041826382,1.00146006932848
"62",1.03432057091972,1.04377857432702,1.05430130942717,1.04936418227099,1.05612710118851,1.06358839555365,1.06082299533826,1.06450512663207,1.06268557989959,1.06249289474538,1.03836723216755,1.0341089434942,1.03687896965275,1.03586639870234,1.04704374666666,1.04603799620027,1.05980466508403,1.05412175150439,1.04440473549831
"63",0.962169815202074,0.980064589003863,0.987551631704775,1.00888681818007,0.999144935973061,1.00831440089655,1.0367741613192,1.04070979707551,1.03194222985138,1.03826971272939,1.04735068762748,1.03854074762177,1.02030662237198,1.00016620346716,1.01396805357452,1.02727302327332,1.0410857568935,1.04286058815296,1.04397360868447
"64",0.878577918980825,0.90731770516431,0.91797497689553,0.945662312547624,0.959951855202177,0.958345178457246,0.978565064302652,0.987161640337361,0.989817821761186,1.00794987398247,1.02006001893807,1.01985589837131,1.02714979639246,1.03812752406833,1.03783069810938,1.04021119276558,1.03789437972411,1.02401450563215,1.02838645641758
"65",1.04747997346912,1.02593240128165,0.984197527965183,0.963953982204429,0.968082288380164,0.960171714816496,0.978978007929625,0.984562680687841,0.988718428374154,0.993417814768474,0.998553724114892,1.01518686630201,1.01384605969323,1.02346746320268,1.02879618811857,1.02933684357181,1.0206996532962,1.03380085323425,1.03822089260594
"66",1.01126154518939,0.980634434317202,1.00602808575091,1.01486941982509,1.01819832520631,1.02647395168907,1.03372871596502,1.02404932439692,1.01984846090462,1.00996063451596,1.01583595495936,1.0257270478112,1.0281389349532,1.03950312687426,1.0179381975947,0.982858020652095,0.968617353812183,0.981701008356727,0.97009052576812
"67",1.04788795008975,1.02723944220339,1.02956526068977,1.03489442519666,1.01611243436415,1.04197589156467,1.03679500993717,1.02461520138193,1.0281000664092,1.01187141595431,1.0011500575706,1.00325565933334,1.0161423945933,1.02293332358131,1.02065222164412,1.00043543827961,1.01188647851001,1.00773056698771,1.01495934424853
"68",1.07291756760117,1.06201009238044,1.05040647050781,1.048043936897,0.991054720313989,1.00102586522764,1.00299599410433,0.975298856967101,0.97924855411412,0.983297971104057,0.990144255341649,0.983614601096178,0.990145371155237,1.00301027532799,1.01832636878968,1.00234276522081,1.0063129384087,1.00349222021833,1.01183022189957
"69",1.07480300313927,1.08098084176077,1.07488740222924,1.05640118411462,1.03105196516931,1.02387055307218,1.0124396222511,1.00516276339391,1.013024855966,1.01260275518442,0.995891578945723,0.994602328651027,0.999571249122372,1.00001770089362,1.00875417251633,0.986559412865657,1.00763361557534,1.00627343550478,1.00653704812365
"70",1.07522288906686,1.08271409172899,1.07742393655181,1.06962023681983,1.0855094973694,1.06797198844902,1.05109874954002,1.05694703584009,1.01134133604705,1.01662562780706,1.01714398723706,1.01705054143748,1.01661010649973,1.02069898666809,1.02438250049127,1.02442112259467,1.01485396988067,1.01998676736192,1.00213256249618
"71",1.10035240223748,1.08700617689903,1.05622163709017,1.01978544655423,1.0492537624386,1.05018186650151,1.0574037865352,1.06107028747553,1.07328059221028,1.06456231615943,1.05435484491717,1.04881904306361,1.03677157793735,1.02632282536256,1.02421173529152,1.04652154276435,1.02483540206378,1.02231121730352,1.01479924341131
"72",1.01630598364838,1.01811093404656,1.01808608123592,1.03812285236814,1.05081206609427,1.05844354897956,1.06905782150799,1.05953981074234,1.06450875797876,1.05769261298543,1.06053859616014,1.05707785048803,1.04801402853161,1.03056459343839,1.03354255959168,1.04790968681933,1.04174152946022,1.03466830837276,1.03425365511066
"73",1.0411147279854,1.04196398533572,1.0451757739306,1.04715941578929,1.05542766100671,1.05231236259853,1.05762804209427,1.05920461515715,1.0611902294421,1.05927023989666,1.05738913016411,1.05673342002761,1.04268292730864,1.02260146888039,1.02995005591195,1.04122162031735,1.03762677731898,1.03577557707162,1.04530576514776
"74",1.06563956968073,1.07145747251333,1.07464966300405,1.06910750812034,1.07296962670719,1.05996959745196,1.04821409547947,1.05355028588241,1.04738943185198,1.05475673028763,1.04960875903024,1.0433755908956,1.05114638131064,1.05851389866577,1.03652047159428,1.04198117392254,1.03504152721998,1.03733075582672,1.04544485565035
"75",0.945191872611628,0.972978138574691,1.00519132029846,1.01489550326482,1.02984315737157,1.03392674756402,0.994332556774318,1.01478824254877,1.01518366149831,1.02945707503954,0.997888277397019,1.00378497882199,1.0123737240473,1.02045348226368,1.01261421895468,1.02445881233219,1.02550317091112,1.02102847937118,1.01291186578161
"76",0.957591140860991,0.965482357152867,0.974334095033237,0.986655887243475,0.995619323889619,1.00911559031,1.00726313717874,1.00721801791902,1.00897494871807,1.01566366381393,1.03472055492593,1.01845633033263,1.02360916831484,1.0296811100846,1.03694656759252,1.04361821728392,1.04533243755282,1.0260760715099,1.00034061072066
"77",1.04152244865428,1.02873673663321,1.01848370729916,1.0187454101987,0.99962377793772,0.98037486003226,1.01680738707516,1.01477040628391,0.996738727553745,1.00883648032859,1.02261641118528,1.0215492882529,0.999327449130586,0.998804650498988,1.00789805978214,1.00205057541785,1.02107839624381,1.02399663906403,1.01980296636924
"78",0.993079544065711,0.99833471442749,1.0032162177409,0.986397602093354,0.972318490784659,0.970687820446562,0.979248938079606,0.983747443938596,0.988990455362641,0.988190130845764,1.00011001994362,0.98827776336097,0.989396691834197,0.999047948508224,0.997781809617364,0.959490278854652,0.972755120231994,0.995396831377487,1.01480660858388
"79",0.993760601850413,1.00034233774993,0.999383304585772,0.993635361335503,0.980810493571736,0.988855020695066,0.983491920921608,0.984335167236539,0.999537451490517,0.992102198062741,1.00079635252583,1.00155428226985,0.967275665001054,0.951593534116917,0.973762799837479,0.982945570877207,0.975688320871586,0.958890381862055,0.973427793026139
"80",0.945840470112685,0.953604587358014,0.950970567692832,0.961260222001791,0.963172932744662,0.969874504943792,0.959477654974628,0.964806510050393,0.971968354191042,0.979621184766988,0.9855150793199,0.991656875516535,1.01611452246759,1.01878034096011,1.00839329295611,0.999063773456968,0.982192835039698,0.971500812598853,0.97201523114195
"81",0.958624445015344,0.96568808659828,0.957010533969144,0.952127353598001,0.982467798015122,0.983521020409701,0.973890976420512,0.9803707368792,0.97719792982578,0.983662028304455,0.969746634212424,0.98292488591458,0.991313554007437,0.981101003469999,0.982800270808382,0.984624921817367,0.986373232721705,0.996726237858358,0.989007252910574
"82",0.959471535835681,0.970663339685012,0.971303498185521,0.93490226762315,0.956322040001883,0.966992136934295,0.981462880108176,0.989612813518998,0.972400770489278,0.975877852773829,0.955626206236919,0.961043519041314,0.96367800039233,0.983775979789831,0.99268655638559,1.00443838397828,0.995547286175774,1.00252215087259,0.995728371553237
"83",0.947512386882009,0.941145461962539,0.947519514060031,0.96813305146458,0.944051411927424,0.955279124277976,0.958421110441366,0.954278291298345,0.960570799563336,0.964377737054685,0.964468264002493,0.956962096491317,0.948280923729687,0.953961374391482,0.961335867254853,0.981642223031505,0.99809165858455,0.965113655236108,0.979836293765129
"84",0.985019220037382,0.922682298495622,0.94248468819059,0.932746701539428,0.920352050349322,0.931653135997675,0.92055635874333,0.909430569388122,0.933046439243814,0.931237029576234,0.955374883913416,0.97394073950399,0.990094510473364,0.996172258894449,0.983150023763916,0.971221199452992,0.984275159922546,0.998370428096152,0.984406344400005
"85",1.02190326286595,1.01636838518219,0.993564867854636,0.987050557914072,0.991836082621385,0.983145136442283,0.980490565911492,0.978767141498273,0.983216173176207,0.973955191549051,0.983976674177364,0.977667819901662,0.978054718679623,0.980414509411552,0.976462060853387,0.98086484484474,0.968935295687204,0.97739832817869,0.963354610228381
"86",1.02240601956322,1.02550502169969,1.006461408753,1.00951791683788,1.01435299322255,0.952298041734747,0.934141269335443,0.940608815645309,0.945363118251361,0.952026698686306,0.955613152560024,0.973088436312365,0.963872486712642,0.972566360818498,0.965792000044958,0.967239384695883,0.957761077791082,0.933837068020138,0.940146245374203
"87",1.05839980796831,1.00197849255321,1.00222334210142,1.01224430178856,1.00836788451561,0.974438819552962,0.950525438373474,0.954513494138049,0.950924184852785,0.945322224679536,0.925233438246212,0.933484525039566,0.948013694289329,0.959205834095833,0.970571917311531,0.984513360437173,0.987501245635783,0.958889366341358,0.953373844969692
"88",1.0214010003756,1.01976711733083,1.02127564122058,1.02376251218161,0.978346554748232,0.9894752359262,0.994160862963415,0.986298113511399,0.97272769409528,0.945132635689862,0.945139740067664,0.937058503032933,0.936952802516268,0.938890059295642,0.906771202125154,0.920249363947367,0.943397704380668,0.971545821000357,0.958439258235996
"89",0.959754232222198,0.953599012302524,0.974495011802887,0.974774108658572,0.976441763524844,0.989423573721784,0.991240958945918,0.988825392436002,0.96326273371456,0.976881191588616,0.97268968793632,0.965970601175503,0.951811354155928,0.937084524315939,0.937365328488784,0.931400357669256,0.942313593913453,0.955527970707144,0.964470368630782
